"ジャンル","URL","車名","価格","全長 (mm)","全幅 (mm)","全高 (mm)","ホイールベース (mm)","シート高 (mm)","車両重量 (kg)","気筒数","シリンダ配列","排気量 (cc)","カム・バルブ駆動方式","気筒あたりバルブ数","最高出力（kW）","最高出力回転数（rpm）","最大トルク（N・m）","最大トルク回転数（rpm）"
2,"https://www.bikebros.co.jp/catalog/30/999_14/","ガスガス | GAS GAS　MC 250F","","","","",1485.0,950.0,99.0,1,"単気筒",249.9,"DOHC",4,"","","",""
2,"https://www.bikebros.co.jp/catalog/30/999_6/","ガスガス | GAS GAS　TXT GP 250","","","","",1320.0,630.0,"",1,"単気筒",247.7,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/30/999_3/","ガスガス | GAS GAS　TXTレーシング250 | TXT RACING 250","",2010.0,825.0,1130.0,1320.0,630.0,"",1,"単気筒",247.7,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/126/999_1/","モンテッサ | montesa　4RIDE","",2035.0,835.0,1160.0,1335.0,885.0,"",1,"単気筒",249.1,"OHC（SOHC）","","","","",""
2,"https://www.bikebros.co.jp/catalog/126/198_4/","モンテッサ | montesa　COTA4RT","",2016.0,830.0,1130.0,1321.0,650.0,"",1,"単気筒",249.1,"OHC（SOHC）","","","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_3/","シェルコ | Sherco　250SEファクトリー | 250SE FACTRY","","","","","","","",1,"単気筒",249.3,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_8/","シェルコ | Sherco　250SE-Rレーシング | 250SE-R RACING","","","","",1480.0,950.0,"",1,"単気筒",249.3,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_13/","シェルコ | Sherco　250SE-SDシックスデイズ | 250SE-SD SIXDAYS","","","","","","","",1,"単気筒",249.3,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_5/","シェルコ | Sherco　250SEFファクトリー | 250SEF FACTRY","","","","","","","",1,"単気筒",248.6,"DOHC",4,"","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_10/","シェルコ | Sherco　250SEF-Rレーシング | 250SEF-R RACING","","","","",1480.0,950.0,"",1,"単気筒",248.6,"DOHC",4,"","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_15/","シェルコ | Sherco　250SEF-SDシックスデイズ | 250SEF-SD SIXDAYS","","","","","","","",1,"単気筒",248.6,"DOHC",4,"","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_19/","シェルコ | Sherco　250ST","","","","","","","",1,"単気筒",249.7,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/43/999_17/","エス・ワイ・エム | SYM　NH T 200","",2068.0,860.0,1195.0,1405.0,810.0,152.0,1,"単気筒",183.0,"OHC（SOHC）",2,13.5,8500.0,15.7,7500.0
2,"https://www.bikebros.co.jp/catalog/261/999_1/","アジアウイング | ASIAWING　RX230F","","","","",1400.0,"",110.0,1,"単気筒",223.0,"OHC（SOHC）",2,12.5,"","",""
2,"https://www.bikebros.co.jp/catalog/261/999_2/","アジアウイング | ASIAWING　RX230FS","","","","",1360.0,"",101.0,1,"単気筒",223.0,"OHC（SOHC）",2,12.5,"","",""
2,"https://www.bikebros.co.jp/catalog/1/999_79/","ホンダ | HONDA　CRF110F",275000,1540.0,675.0,925.0,1065.0,660.0,77.0,1,"単気筒",109.0,"OHC（SOHC）","","","","",""
2,"https://www.bikebros.co.jp/catalog/1/13_19/","ホンダ | HONDA　CRF125F",346500,1855.0,770.0,1070.0,1255.0,785.0,88.0,1,"単気筒",124.9,"OHC（SOHC）","","","","",""
2,"https://www.bikebros.co.jp/catalog/1/115_37/","ホンダ | HONDA　クロスカブ110 | CrossCub 110",352000,1935.0,795.0,1090.0,1230.0,784.0,106.0,1,"単気筒",109.0,"OHC（SOHC）",2,5.9,7500.0,8.5,5500.0
2,"https://www.bikebros.co.jp/catalog/1/999_117/","ホンダ | HONDA　CT125 ハンターカブ | CT125 HUNTER Cub",440000,1960.0,805.0,1085.0,1255.0,800.0,120.0,1,"単気筒",124.0,"OHC（SOHC）",2,6.5,7000.0,11.0,4500.0
2,"https://www.bikebros.co.jp/catalog/2/108_2/","ヤマハ | YAMAHA　YZ125",748000,2135.0,825.0,1295.0,1445.0,980.0,95.0,1,"単気筒",124.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/2/108_16/","ヤマハ | YAMAHA　YZ125X",638000,2140.0,825.0,1280.0,1450.0,955.0,95.0,1,"単気筒",124.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/2/999_55/","ヤマハ | YAMAHA　YZ65",495000,1615.0,760.0,1000.0,1140.0,755.0,61.0,1,"単気筒",64.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/2/108_4/","ヤマハ | YAMAHA　YZ85",561000,1820.0,760.0,1135.0,1255.0,840.0,73.0,1,"単気筒",84.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/2/108_11/","ヤマハ | YAMAHA　YZ85LW",572000,1895.0,760.0,1175.0,1285.0,885.0,75.0,1,"単気筒",84.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/4/999_104/","カワサキ | KAWASAKI　KLX110R L",275000,1560.0,650.0,990.0,1075.0,730.0,76.0,1,"単気筒",111.0,"OHC（SOHC）",2,"","","",""
2,"https://www.bikebros.co.jp/catalog/4/999_111/","カワサキ | KAWASAKI　KX112",451000,1920.0,765.0,1150.0,1310.0,870.0,77.0,1,"単気筒",111.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/4/51_4/","カワサキ | KAWASAKI　KX65",313500,1590.0,760.0,955.0,1120.0,760.0,60.0,1,"単気筒",64.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/4/51_6/","カワサキ | KAWASAKI　KX85",390500,1830.0,765.0,1100.0,1265.0,830.0,74.6,1,"単気筒",84.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/4/999_112/","カワサキ | KAWASAKI　KX85L",401500,1920.0,765.0,1150.0,1310.0,870.0,77.0,1,"単気筒",84.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/33/17_5/","ケーティーエム | KTM　125 SX",1005000,"","","",1485.0,950.0,"",1,"単気筒",124.8,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/33/17_6/","ケーティーエム | KTM　65 SX",590000,"","","",1137.0,750.0,"",1,"単気筒",64.9,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/33/17_7/","ケーティーエム | KTM　85 SX",725000,"","","",1290.0,890.0,"",1,"単気筒",84.9,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/11/999_5/","アプリリア | aprilia　RX125",418000,2145.0,820.0,1180.0,1430.0,905.0,134.0,1,"単気筒",124.2,"DOHC",4,11.0,10000.0,11.2,8000.0
2,"https://www.bikebros.co.jp/catalog/11/999_6/","アプリリア | aprilia　SX125",429000,2075.0,820.0,1140.0,1425.0,880.0,134.0,1,"単気筒",124.2,"DOHC",4,11.0,10000.0,11.2,8000.0
2,"https://www.bikebros.co.jp/catalog/38/4_7/","ハスクバーナ | Husqvarna　TC 125",1025000,"","","",1485.0,950.0,"",1,"単気筒",124.8,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/38/4_4/","ハスクバーナ | Husqvarna　TC 65",600000,"","","",1137.0,750.0,"",1,"単気筒",64.9,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/38/4_5/","ハスクバーナ | Husqvarna　TC 85 17/14","","","","","",850.0,"",1,"単気筒",84.9,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/38/4_6/","ハスクバーナ | Husqvarna　TC 85 19/16",738000,"","","",1290.0,890.0,"",1,"単気筒",84.9,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/24/999_3/","ベータ | beta　RR2T 125","",2167.0,807.0,1270.0,1477.0,930.0,"",1,"単気筒",124.8,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/24/13_1/","ベータ | beta　RR4T 125LC","",2215.0,820.0,1215.0,1410.0,925.0,"",1,"単気筒",124.6,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/24/13_4/","ベータ | beta　RR4T 125LC モタード | RR4T 125LC Motard","",2192.0,820.0,1185.0,1439.0,886.0,"",1,"単気筒",124.6,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/112/999_3/","エスダブリューエム | SWM　RS125Rファクトリー | RS125R FACTORY","",2236.0,820.0,1230.0,1465.0,950.0,"",1,"単気筒",124.7,"DOHC",4,11.0,10500.0,11.0,8500.0
2,"https://www.bikebros.co.jp/catalog/112/999_4/","エスダブリューエム | SWM　SM125Rファクトリー | SM125R FACTORY","",2106.0,820.0,1165.0,1500.0,914.0,"",1,"単気筒",124.7,"DOHC",4,11.0,10500.0,11.0,8500.0
2,"https://www.bikebros.co.jp/catalog/116/999_1/","ファンティック | FANTIC　キャバレロ フラットトラック125 | CABALLERO Flat Track125","",2180.0,820.0,1154.0,1425.0,820.0,"",1,"単気筒",124.4,"OHC（SOHC）",4,"","","",""
2,"https://www.bikebros.co.jp/catalog/116/999_4/","ファンティック | FANTIC　キャバレロ スクランブラー125 | CABALLERO Scrambler125","",2166.0,820.0,1135.0,1425.0,820.0,"",1,"単気筒",124.4,"OHC（SOHC）",4,"","","",""
2,"https://www.bikebros.co.jp/catalog/116/999_13/","ファンティック | FANTIC　エンデューロ125カーサ/コンペティション | Enduro 125 CASA/Competition（125E）","",2110.0,"","",1420.0,935.0,"",1,"単気筒",124.5,"OHC（SOHC）",4,"","","",""
2,"https://www.bikebros.co.jp/catalog/116/999_18/","ファンティック | FANTIC　XE125","","","","","","","",1,"単気筒",124.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/116/999_17/","ファンティック | FANTIC　XX125","","","","","","","",1,"単気筒",124.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/125/999_10/","エージェーピー | AJP　PR3エンデューロプロ125 | PR3 ENDURO PRO125","","","","",1320.0,840.0,104.0,1,"単気筒",124.0,"OHC（SOHC）",2,9.3,8500.0,8.5,8000.0
2,"https://www.bikebros.co.jp/catalog/125/999_12/","エージェーピー | AJP　PR3エンデューロ125 | PR3 ENDURO125","","","","",1320.0,840.0,104.0,1,"単気筒",124.0,"OHC（SOHC）",2,9.3,8500.0,8.5,8000.0
2,"https://www.bikebros.co.jp/catalog/125/999_8/","エージェーピー | AJP　PR3エクストリーム125 | PR3 EXTREME125","","","","",1320.0,840.0,105.0,1,"単気筒",125.0,"OHC（SOHC）",2,9.3,8500.0,8.5,8000.0
2,"https://www.bikebros.co.jp/catalog/125/999_16/","エージェーピー | AJP　PR3スーパーモトプロ125 | PR3 SUPERMOTO PRO125","","","","",1320.0,840.0,104.0,1,"単気筒",124.0,"OHC（SOHC）",2,9.3,8500.0,8.5,8000.0
2,"https://www.bikebros.co.jp/catalog/125/999_14/","エージェーピー | AJP　PR3スーパーモト125 | PR3 SUPERMOTO125","","","","",1320.0,840.0,104.0,1,"単気筒",124.0,"OHC（SOHC）",2,9.3,8500.0,8.5,8000.0
2,"https://www.bikebros.co.jp/catalog/125/999_6/","エージェーピー | AJP　PR4エンデューロプロ125 | PR4 ENDURO PRO 125","","","","",1380.0,920.0,112.0,1,"単気筒",124.0,"OHC（SOHC）",2,9.3,8500.0,8.5,8000.0
2,"https://www.bikebros.co.jp/catalog/125/999_18/","エージェーピー | AJP　PR4スーパーモトプロ125 | PR4 SUPERMOTO PRO125","","","","",1380.0,920.0,112.0,1,"単気筒",124.0,"OHC（SOHC）",2,9.3,8500.0,8.5,8000.0
2,"https://www.bikebros.co.jp/catalog/125/999_4/","エージェーピー | AJP　PR4トレール125 | PR4 TRAIL 125","","","","",1380.0,920.0,116.0,1,"単気筒",125.0,"OHC（SOHC）",2,9.3,8500.0,8.5,8000.0
2,"https://www.bikebros.co.jp/catalog/125/999_26/","エージェーピー | AJP　PR4トレールスペシャル125 | PR4 TRAIL SPECIAL125","","","","","","","",1,"単気筒",125.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/30/999_13/","ガスガス | GAS GAS　MC 125","","","","",1485.0,950.0,87.5,1,"単気筒",124.8,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/30/999_11/","ガスガス | GAS GAS　MC 65","","","","",1137.0,750.0,53.0,1,"単気筒",64.9,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/30/999_12/","ガスガス | GAS GAS　MC 85","","","","",1290.0,875.0,68.0,1,"単気筒",84.9,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/30/999_5/","ガスガス | GAS GAS　TXT GP 125","","","","",1320.0,630.0,"",1,"単気筒",124.8,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/30/999_4/","ガスガス | GAS GAS　TXTレーシング125 | TXT RACING 125","",2010.0,825.0,1130.0,1320.0,630.0,"",1,"単気筒",124.8,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_1/","シェルコ | Sherco　125SEファクトリー | 125SE FACTRY","","","","","","","",1,"単気筒",124.8,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_7/","シェルコ | Sherco　125SE-Rレーシング | 125SE-R RACING","","","","",1465.0,950.0,"",1,"単気筒",124.8,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_2/","シェルコ | Sherco　125SE-SDシックスデイズ | 125SE-SD SIXDAYS","","","","",1465.0,950.0,"",1,"単気筒",124.8,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_18/","シェルコ | Sherco　125ST","","","","","","","",1,"単気筒",123.7,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/32/999_21/","シェルコ | Sherco　TY125","","","","","","","",1,"単気筒",125.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/43/999_18/","エス・ワイ・エム | SYM　NH T 125","",2068.0,860.0,1195.0,1405.0,810.0,150.0,1,"単気筒",124.1,"OHC（SOHC）",2,8.0,9000.0,9.3,7500.0
2,"https://www.bikebros.co.jp/catalog/253/999_5/","レオンアート | LEONART　トラッカー125 | TRACKER125","",2090.0,865.0,1114.0,"",850.0,130.0,1,"単気筒",125.0,"OHC（SOHC）",2,8.0,8500.0,8.6,7500.0
2,"https://www.bikebros.co.jp/catalog/270/999_7/","ブリット | Bullit　ブルロック125 | Bluroc 125","","","","","","","",1,"単気筒",125.0,"OHC（SOHC）","",8.5,"","",""
2,"https://www.bikebros.co.jp/catalog/1/13_1/","ホンダ | HONDA　CRF50F",198000,1302.0,581.0,774.0,911.0,548.0,50.0,1,"単気筒",49.5,"OHC（SOHC）","","","","",""
2,"https://www.bikebros.co.jp/catalog/1/999_53/","ホンダ | HONDA　クロスカブ50 | CrossCub 50",308000,1840.0,720.0,1050.0,1225.0,740.0,100.0,1,"単気筒",49.0,"OHC（SOHC）",2,2.7,7500.0,3.8,5500.0
2,"https://www.bikebros.co.jp/catalog/2/45_1/","ヤマハ | YAMAHA　PW50",220000,1245.0,610.0,705.0,855.0,475.0,41.0,1,"単気筒",49.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/3/15_1/","スズキ | SUZUKI　DR-Z50",231000,1320.0,580.0,790.0,935.0,560.0,54.0,1,"単気筒",49.0,"OHC（SOHC）",2,2.9,9500.0,3.4,7000.0
2,"https://www.bikebros.co.jp/catalog/33/17_1/","ケーティーエム | KTM　50 SX",411000,"","","",1032.0,684.0,"",1,"単気筒",49.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/38/4_3/","ハスクバーナ | Husqvarna　TC 50",485000,"","","",1032.0,684.0,"",1,"単気筒",49.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/30/999_10/","ガスガス | GAS GAS　MC 50","","","","",1032.0,665.0,41.5,1,"単気筒",49.0,"","","","","",""
2,"https://www.bikebros.co.jp/catalog/33/999_20/","ケーティーエム | KTM　SX-E5",700000,"","","",1032.0,665.0,40.5,"","","","","",5.0,"",13.8,""
2,"https://www.bikebros.co.jp/catalog/38/999_15/","ハスクバーナ | Husqvarna　EE5",700000,"","","",1032.0,665.0,40.5,"","","","","",5.0,"",13.8,""
2,"https://www.bikebros.co.jp/catalog/30/999_9/","ガスガス | GAS GAS　MC-E5","","","","",1032.0,665.0,40.5,"","","","","",5.0,3900.0,13.8,""
3,"https://www.bikebros.co.jp/catalog/1/31_8/","ホンダ | HONDA　ゴールドウイング | GOLDWING GL1800/GL1500",3465000,2615.0,905.0,1430.0,1695.0,745.0,389.0,6,"水平対向（ボクサー）",1833.0,"OHC（SOHC）","",93.0,5500.0,170.0,4500.0
3,"https://www.bikebros.co.jp/catalog/1/999_147/","ホンダ | HONDA　レブル1100/DCT | REBEL 1100 / DCT",1210000,2240.0,850.0,1115.0,1520.0,700.0,223.0,2,"並列（直列）",1082.0,"OHC（SOHC）",4,64.0,7000.0,98.0,4750.0
3,"https://www.bikebros.co.jp/catalog/5/999_104/","ハーレーダビッドソン | Harley-Davidson　CVO FLHTCUTGSE トライグライド | CVO FLHTCUTGSE Tri Glide",6801300,2670.0,"","",1670.0,715.0,577.0,2,"V型（L型）",1923.0,"OHV",4,"","",168.0,3500.0
3,"https://www.bikebros.co.jp/catalog/5/11_2/","ハーレーダビッドソン | Harley-Davidson　CVO FLHTKSE リミテッド | CVO FLHTKSE Limited","",2600.0,1080.0,"",1625.0,760.0,428.0,2,"V型（L型）",1923.0,"OHV",4,"","",167.0,3500.0
3,"https://www.bikebros.co.jp/catalog/5/11_3/","ハーレーダビッドソン | Harley-Davidson　CVO FLHXSE ストリートグライド | CVO FLHXSE Street Glide",5053400,2435.0,"","",1625.0,695.0,400.0,2,"V型（L型）",1923.0,"OHV",4,"","",166.0,3500.0
3,"https://www.bikebros.co.jp/catalog/5/999_3/","ハーレーダビッドソン | Harley-Davidson　CVO FLTRXSE ロードグライド | CVO FLTRXSE Road Glide",5167800,2460.0,"","",1625.0,680.0,405.0,2,"V型（L型）",1923.0,"OHV",4,"","",171.0,3750.0
3,"https://www.bikebros.co.jp/catalog/5/999_4/","ハーレーダビッドソン | Harley-Davidson　FLDE ソフテイルデラックス | FLDE Softail Deluxe","",2415.0,955.0,1125.0,1630.0,680.0,316.0,2,"V型（L型）",1745.0,"OHV",4,"","",145.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/999_6/","ハーレーダビッドソン | Harley-Davidson　FLFBS ソフテイルファットボーイ114 | FLFBS Softail Fatboy 114",2932600,2370.0,972.0,1107.0,1665.0,675.0,317.0,2,"V型（L型）",1868.0,"OHV",4,"","",155.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/999_107/","ハーレーダビッドソン | Harley-Davidson　FLFBSANV ソフテイルファットボーイ114アニバーサリー | FLFBSANV  Softail Fatboy 114 Anniversary","",2370.0,972.0,1107.0,1665.0,675.0,317.0,2,"V型（L型）",1868.0,"OHV",4,"","",155.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/999_111/","ハーレーダビッドソン | Harley-Davidson　FLH エレクトラグライドリバイバル | FLH Electra Glide Revival",3375900,2400.0,"","",1625.0,785.0,391.0,2,"V型（L型）",1868.0,"OHV",4,"","",158.0,3250.0
3,"https://www.bikebros.co.jp/catalog/5/999_8/","ハーレーダビッドソン | Harley-Davidson　FLHCS ソフテイルヘリテイジクラシック114 | FLHCS Softail Heritage Classic 114",2998600,2415.0,930.0,1370.0,1630.0,680.0,330.0,2,"V型（L型）",1868.0,"OHV",4,"","",155.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/4_1/","ハーレーダビッドソン | Harley-Davidson　FLHR ロードキング | FLHR Road King",3059100,2450.0,"","",1625.0,705.0,379.0,2,"V型（L型）",1745.0,"OHV",4,"","",150.0,3250.0
3,"https://www.bikebros.co.jp/catalog/5/999_9/","ハーレーダビッドソン | Harley-Davidson　FLHRXS ロードキングスペシャル | FLHRXS Road King Special",3501300,2420.0,"","",1625.0,695.0,372.0,2,"V型（L型）",1868.0,"OHV",4,"","",163.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/999_59/","ハーレーダビッドソン | Harley-Davidson　FLHT エレクトラグライドスタンダード | FLHT  Electra Glide Standard","",2400.0,"","",1625.0,680.0,372.0,2,"V型（L型）",1745.0,"OHV",4,"","",150.0,3250.0
3,"https://www.bikebros.co.jp/catalog/5/8_1/","ハーレーダビッドソン | Harley-Davidson　FLHTCUTG トライグライドウルトラ | FLHTCUTG Tri Glide Ultra",5039100,2670.0,1390.0,"",1670.0,735.0,564.0,2,"V型（L型）",1868.0,"OHV",4,"","",160.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/4_12/","ハーレーダビッドソン | Harley-Davidson　FLHTK エレクトラグライドウルトラリミテッド | FLHTK Electra Glide Ultra Limited",4085400,2600.0,"","",1625.0,740.0,416.0,2,"V型（L型）",1868.0,"OHV",4,"","",164.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/4_33/","ハーレーダビッドソン | Harley-Davidson　FLHXS ストリートグライドスペシャル | FLHXS Street Glide Special",3469400,2425.0,960.0,"",1625.0,690.0,379.0,2,"V型（L型）",1868.0,"OHV",4,"","",163.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/8_2/","ハーレーダビッドソン | Harley-Davidson　FLRT フリーウィーラー | FLRT Freewheeler",4095300,2615.0,"","",1670.0,700.0,507.0,2,"V型（L型）",1868.0,"OHV",4,"","",162.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/999_68/","ハーレーダビッドソン | Harley-Davidson　FLSB ソフテイルスポーツグライド | FLSB Softail Sport Glide",2560800,2325.0,"",1120.0,1630.0,680.0,317.0,2,"V型（L型）",1745.0,"OHV",4,"","",145.0,3250.0
3,"https://www.bikebros.co.jp/catalog/5/999_10/","ハーレーダビッドソン | Harley-Davidson　FLSL ソフテイルスリム | FLSL Softail Slim",2379300,2310.0,970.0,1095.0,1630.0,660.0,304.0,2,"V型（L型）",1745.0,"OHV",4,"","",145.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/999_103/","ハーレーダビッドソン | Harley-Davidson　FLTRK ロードグライドリミテッド | FLTRK Road Glide Limited",4085400,2595.0,"","",1625.0,735.0,423.0,2,"V型（L型）",1868.0,"OHV",4,"","",164.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/4_32/","ハーレーダビッドソン | Harley-Davidson　FLTRXS ロードグライドスペシャル | FLTRXS Road Glide Special",3469400,2430.0,"","",1625.0,695.0,391.0,2,"V型（L型）",1868.0,"OHV",4,"","",163.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/999_11/","ハーレーダビッドソン | Harley-Davidson　FXBB ソフテイルストリートボブ | FXBB Softail Street Bob","",2320.0,865.0,1160.0,1630.0,680.0,297.0,2,"V型（L型）",1745.0,"OHV",4,"","",145.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/999_109/","ハーレーダビッドソン | Harley-Davidson　FXBBS ソフテイルストリートボブ114 | FXBBS Softail Street Bob 114",2191200,"","","","","","",2,"V型（L型）",1868.0,"OHV","","","","",""
3,"https://www.bikebros.co.jp/catalog/5/999_13/","ハーレーダビッドソン | Harley-Davidson　FXBRS ソフテイルブレイクアウト114 | FXBRS Softail Breakout 114",2998600,2370.0,950.0,1065.0,1695.0,665.0,305.0,2,"V型（L型）",1868.0,"OHV",4,"","",155.0,3000.0
